Id;Parente;Conciliação;Regra;Status;Nome;Email;Data;Cargo;Salario;Nome (Diferença);Email (Diferença);Data (Diferença);Cargo (Diferença);Salario (Diferença)
5725;Volume 10k;Batimento Total;Batido;5725;Sophia das Neves;meloisabella@example.net;1997-08-06;Gerente;5060.14;;;;;
5726;Volume 10k;Batimento Total;Batido;5726;Miguel Moura;kpereira@example.org;2002-06-19;Diretor;7482.41;;;;;
5727;Volume 10k;Batimento Total;Batido;5727;Pietro Cardoso;oporto@example.org;1993-09-11;Gerente;6680.4;;;;;
5728;Volume 10k;Batimento Total;Batido;5728;Sofia Freitas;maria-fernanda26@example.org;2003-12-18;Gerente;6306.83;;;;;
5729;Volume 10k;Batimento Total;Batido;5729;Leandro Porto;dsantos@example.org;1999-12-12;Gerente;6134.56;;;;;
5730;Volume 10k;Batimento Total;Batido;5730;Ana Julia Barbosa;joao-gabrielfernandes@example.org;2022-05-15;Gerente;6346.73;;;;;
5731;Volume 10k;Batimento Total;Batido;5731;Antônio da Conceição;moreiramilena@example.org;2017-02-28;Analista;6381.45;;;;;
5732;Volume 10k;Batimento Total;Batido;5732;Alice Oliveira;barrosjoao@example.org;2018-04-07;Gerente;5636.93;;;;;
5733;Volume 10k;Batimento Total;Batido;5733;Sofia Freitas;ian90@example.net;1995-08-31;Gerente;6713.94;;;;;
5734;Volume 10k;Batimento Total;Batido;5734;Augusto Ramos;pietro59@example.org;2013-10-19;Diretor;7788.83;;;;;
5735;Volume 10k;Batimento Total;Batido;5735;Caio Sales;da-matamaria-clara@example.net;1992-10-05;Gerente;8612.28;;;;;
5736;Volume 10k;Batimento Total;Batido;5736;Clara Pinto;xribeiro@example.org;2005-02-27;Gerente;8070.4;;;;;
5737;Volume 10k;Batimento Total;Batido;5737;Raul Farias;aferreira@example.net;2018-07-24;Diretor;6796.8;;;;;
5738;Volume 10k;Batimento Total;Batido;5738;Ana Júlia Fogaça;oliveiradaniel@example.org;1997-11-11;Analista;5560.67;;;;;
5739;Volume 10k;Batimento Total;Batido;5739;Ana Laura da Rosa;leticiadas-neves@example.com;1999-07-29;Diretor;8470.9;;;;;
5740;Volume 10k;Batimento Total;Batido;5740;Valentina Moura;joao-gabriel48@example.net;2010-08-31;Diretor;8110.63;;;;;
5741;Volume 10k;Batimento Total;Batido;5741;Ana Lívia Fogaça;vinicius36@example.org;1997-03-03;Analista;7195.94;;;;;
5742;Volume 10k;Batimento Total;Batido;5742;Emanuelly Nascimento;samueljesus@example.org;2000-06-27;Diretor;6466.17;;;;;
5743;Volume 10k;Batimento Total;Batido;5743;Marina Correia;joao-vitoraragao@example.org;2018-09-01;Gerente;6801.6;;;;;
5744;Volume 10k;Batimento Total;Batido;5744;Sabrina Mendes;cunhaevelyn@example.net;1995-10-13;Analista;5297.8;;;;;
5745;Volume 10k;Batimento Total;Batido;5745;Yago Mendes;leonardoda-rocha@example.com;2006-10-20;Analista;6139.87;;;;;
5746;Volume 10k;Batimento Total;Batido;5746;Isis Duarte;dcostela@example.com;2006-03-13;Diretor;5482.7;;;;;
5747;Volume 10k;Batimento Total;Batido;5747;Amanda Caldeira;tda-cruz@example.com;2019-02-10;Analista;8350.47;;;;;
5748;Volume 10k;Batimento Total;Batido;5748;Caroline Nascimento;araujojuan@example.com;2006-11-28;Analista;5226.84;;;;;
5749;Volume 10k;Batimento Total;Batido;5749;Pedro Pinto;scampos@example.com;2001-06-03;Gerente;7976.28;;;;;
5750;Volume 10k;Batimento Total;Batido;5750;Caio Carvalho;lorena09@example.org;2008-05-07;Diretor;7719.34;;;;;
5751;Volume 10k;Batimento Total;Batido;5751;Pedro Miguel Dias;da-cruzalicia@example.com;2007-06-08;Diretor;9142.86;;;;;
5752;Volume 10k;Batimento Total;Batido;5752;Lara Araújo;camposnicolas@example.org;1998-12-12;Gerente;9431.87;;;;;
5753;Volume 10k;Batimento Total;Batido;5753;Laura Alves;cavalcantipedro-miguel@example.net;1994-07-15;Analista;9753.15;;;;;
5754;Volume 10k;Batimento Total;Batido;5754;Sabrina Almeida;giovannada-cunha@example.com;1998-03-31;Analista;7941.81;;;;;
5755;Volume 10k;Batimento Total;Batido;5755;Gustavo Henrique da Cruz;alvescamila@example.com;2016-10-16;Analista;5210.96;;;;;
5756;Volume 10k;Batimento Total;Batido;5756;João Miguel da Cruz;juliana48@example.net;2014-06-25;Gerente;6257.7;;;;;
5757;Volume 10k;Batimento Total;Batido;5757;Cecília da Costa;alvesevelyn@example.com;2005-03-26;Analista;6237.56;;;;;
5758;Volume 10k;Batimento Total;Batido;5758;Davi Lucca Duarte;saraujo@example.com;2021-10-08;Analista;5839.82;;;;;
5759;Volume 10k;Batimento Total;Batido;5759;Letícia Cardoso;ana-sophia75@example.com;2009-10-20;Analista;6645.2;;;;;
5760;Volume 10k;Batimento Total;Batido;5760;João Pedro Sales;hcostela@example.org;1997-10-15;Analista;7799.98;;;;;
5761;Volume 10k;Batimento Total;Batido;5761;Vitor Moura;fernandesluigi@example.net;2013-12-22;Analista;7215.95;;;;;
5762;Volume 10k;Batimento Total;Batido;5762;Fernanda Duarte;wpeixoto@example.com;2001-10-16;Analista;7616.76;;;;;
5763;Volume 10k;Batimento Total;Batido;5763;Thales Carvalho;portorenan@example.com;2013-02-28;Gerente;9411.7;;;;;
5764;Volume 10k;Batimento Total;Batido;5764;Leonardo Ribeiro;catarinapires@example.org;1997-04-27;Diretor;7809.79;;;;;
5765;Volume 10k;Batimento Total;Batido;5765;Caroline Azevedo;da-luzpedro-henrique@example.net;2017-06-29;Gerente;6600.93;;;;;
5766;Volume 10k;Batimento Total;Batido;5766;Heloísa Dias;da-motaisabel@example.net;2019-06-14;Gerente;7120.75;;;;;
5767;Volume 10k;Batimento Total;Batido;5767;Catarina Lima;diasvinicius@example.org;1994-10-18;Analista;6782.6;;;;;
5768;Volume 10k;Batimento Total;Batido;5768;Davi Luiz Gonçalves;giovannasilva@example.com;2014-07-30;Analista;7901.35;;;;;
5769;Volume 10k;Batimento Total;Batido;5769;Pedro Lucas Teixeira;pedro-miguelda-luz@example.com;2021-08-05;Gerente;7690.27;;;;;
5770;Volume 10k;Batimento Total;Batido;5770;Isadora Almeida;bda-rosa@example.com;2013-06-27;Diretor;5511.51;;;;;
5771;Volume 10k;Batimento Total;Batido;5771;Anthony Correia;isadoracardoso@example.net;2003-07-27;Diretor;6532.2;;;;;
5772;Volume 10k;Batimento Total;Batido;5772;Eduarda Souza;lorena66@example.com;2001-12-20;Gerente;6398.19;;;;;
5773;Volume 10k;Batimento Total;Batido;5773;João Miguel Melo;fda-paz@example.net;2022-06-03;Gerente;9708.45;;;;;
5774;Volume 10k;Batimento Total;Batido;5774;Bianca Barros;leticia69@example.com;2002-03-11;Gerente;6415.25;;;;;
5775;Volume 10k;Batimento Total;Batido;5775;João Miguel Ramos;palmeida@example.org;2019-01-04;Analista;7069.5;;;;;
5776;Volume 10k;Batimento Total;Batido;5776;Fernando Alves;ksilva@example.org;1996-07-14;Analista;8240.13;;;;;
5777;Volume 10k;Batimento Total;Batido;5777;Nathan Dias;joao-gabrieljesus@example.net;1994-06-24;Analista;7593.76;;;;;
5778;Volume 10k;Batimento Total;Batido;5778;Kamilly Moreira;nascimentoeduardo@example.com;1999-03-02;Analista;7771.81;;;;;
5779;Volume 10k;Batimento Total;Batido;5779;Giovanna Viana;maite96@example.org;2013-09-01;Diretor;8931.41;;;;;
5780;Volume 10k;Batimento Total;Batido;5780;Caio da Costa;luiz-felipeporto@example.org;2006-08-14;Gerente;7441.25;;;;;
5781;Volume 10k;Batimento Total;Batido;5781;Luiz Felipe Teixeira;vitoriada-luz@example.net;1999-01-17;Analista;6438.84;;;;;
5782;Volume 10k;Batimento Total;Batido;5782;Pedro Lucas Gonçalves;jfogaca@example.com;1996-07-24;Diretor;5363.48;;;;;
5783;Volume 10k;Batimento Total;Batido;5783;Bruno Dias;rochaemilly@example.org;2019-05-31;Diretor;9357.4;;;;;
5784;Volume 10k;Batimento Total;Batido;5784;Gabriel Vieira;erickduarte@example.org;2009-02-15;Diretor;6103.11;;;;;
5785;Volume 10k;Batimento Total;Batido;5785;Clarice Castro;costelaana-luiza@example.org;2004-06-17;Gerente;7405.44;;;;;
5786;Volume 10k;Batimento Total;Batido;5786;Mirella Santos;joana82@example.com;2009-11-19;Gerente;6722.67;;;;;
5787;Volume 10k;Batimento Total;Batido;5787;Maria Julia Cardoso;castronicole@example.net;2012-10-06;Gerente;9475.56;;;;;
5788;Volume 10k;Batimento Total;Batido;5788;Beatriz Barbosa;da-cunhaana-laura@example.com;2014-11-01;Gerente;9610.62;;;;;
5789;Volume 10k;Batimento Total;Batido;5789;Miguel Nogueira;lucas-gabrielnogueira@example.net;2013-02-12;Analista;7709.8;;;;;
5790;Volume 10k;Batimento Total;Batido;5790;Breno Moraes;gabriellypires@example.com;2004-07-15;Diretor;5698.83;;;;;
5791;Volume 10k;Batimento Total;Batido;5791;Yuri Nascimento;kevin42@example.org;2010-12-01;Diretor;9977.5;;;;;
5792;Volume 10k;Batimento Total;Batido;5792;Camila da Cruz;gabriela88@example.org;2011-08-09;Diretor;6953.3;;;;;
5793;Volume 10k;Batimento Total;Batido;5793;Mariana Santos;ana-julia11@example.org;2017-11-11;Analista;6261.47;;;;;
5794;Volume 10k;Batimento Total;Batido;5794;Luiz Miguel da Costa;marcelopires@example.net;1999-02-20;Diretor;7770.1;;;;;
5795;Volume 10k;Batimento Total;Batido;5795;Vitor da Rocha;gabriellypires@example.com;2007-06-07;Gerente;5373.73;;;;;
5796;Volume 10k;Batimento Total;Batido;5796;Heloísa Pereira;luiza98@example.com;2018-11-23;Diretor;8262.53;;;;;
5797;Volume 10k;Batimento Total;Batido;5797;Juliana Barbosa;alvestheo@example.net;2014-09-05;Gerente;8975.75;;;;;
5798;Volume 10k;Batimento Total;Batido;5798;Enzo Monteiro;maria-vitoria95@example.org;2002-02-27;Diretor;6114.51;;;;;
5799;Volume 10k;Batimento Total;Batido;5799;Matheus Castro;luana45@example.net;2011-10-19;Gerente;6047.57;;;;;
5800;Volume 10k;Batimento Total;Batido;5800;Davi Luiz Almeida;amandamoreira@example.org;1995-05-28;Analista;7818.58;;;;;
5801;Volume 10k;Batimento Total;Batido;5801;Brenda Vieira;gmendes@example.net;1996-07-14;Analista;9662.96;;;;;
5802;Volume 10k;Batimento Total;Batido;5802;Pedro Lucas Cunha;gda-cunha@example.net;1997-08-20;Gerente;6401.41;;;;;
5803;Volume 10k;Batimento Total;Batido;5803;Giovanna Silveira;cavalcantimanuela@example.org;1997-01-30;Diretor;7118.69;;;;;
5804;Volume 10k;Batimento Total;Batido;5804;Alexia da Paz;xlima@example.net;2004-01-17;Analista;7323.53;;;;;
5805;Volume 10k;Batimento Total;Batido;5805;Catarina Almeida;enricobarros@example.org;2000-05-27;Gerente;7092.79;;;;;
5806;Volume 10k;Batimento Total;Batido;5806;Ana Julia Pereira;cda-paz@example.org;1996-03-09;Analista;9314.58;;;;;
5807;Volume 10k;Batimento Total;Batido;5807;Maria Vitória Ramos;joao-gabriel00@example.org;2012-01-11;Diretor;9686.48;;;;;
5808;Volume 10k;Batimento Total;Batido;5808;Marina Nascimento;maria-eduarda82@example.org;1993-07-18;Analista;9657.53;;;;;
5809;Volume 10k;Batimento Total;Batido;5809;Fernando Sales;varagao@example.org;2019-07-27;Analista;8249.2;;;;;
5810;Volume 10k;Batimento Total;Batido;5810;Luiza Oliveira;maria-fernandasilva@example.org;1999-10-06;Gerente;8645.55;;;;;
5811;Volume 10k;Batimento Total;Batido;5811;Maria Julia Peixoto;npires@example.org;1999-03-01;Diretor;9027.19;;;;;
5812;Volume 10k;Batimento Total;Batido;5812;Joana Santos;lucca69@example.com;2007-10-20;Analista;7053.33;;;;;
5813;Volume 10k;Batimento Total;Batido;5813;Ana Julia Melo;da-costavitor-gabriel@example.com;2013-01-12;Analista;5052.37;;;;;
5814;Volume 10k;Batimento Total;Batido;5814;Beatriz Melo;renan05@example.org;1995-05-21;Diretor;7623.96;;;;;
5815;Volume 10k;Batimento Total;Batido;5815;Joaquim da Cruz;nogueiraevelyn@example.org;1997-05-31;Gerente;5720.91;;;;;
5816;Volume 10k;Batimento Total;Batido;5816;Ana Luiza Nunes;jda-cruz@example.net;1996-11-25;Gerente;5774.15;;;;;
5817;Volume 10k;Batimento Total;Batido;5817;Bárbara Silva;yasmin30@example.net;2002-04-26;Diretor;8657.41;;;;;
5818;Volume 10k;Batimento Total;Batido;5818;Caroline Lopes;ydas-neves@example.org;2022-02-28;Gerente;8339.0;;;;;
5819;Volume 10k;Batimento Total;Batido;5819;Camila Freitas;duarteleonardo@example.com;2007-10-29;Gerente;7647.1;;;;;
5820;Volume 10k;Batimento Total;Batido;5820;Joana Nunes;emanuelnogueira@example.org;1999-04-20;Diretor;9281.85;;;;;
5821;Volume 10k;Batimento Total;Batido;5821;Heitor Costela;alicianogueira@example.com;1997-12-12;Diretor;9137.49;;;;;
5822;Volume 10k;Batimento Total;Batido;5822;Calebe Cardoso;levi47@example.org;1999-12-30;Gerente;7581.65;;;;;
5823;Volume 10k;Batimento Total;Batido;5823;João Miguel Alves;manuela80@example.org;2018-12-08;Analista;9926.22;;;;;
5824;Volume 10k;Batimento Total;Batido;5824;Renan Moreira;arezende@example.com;2013-07-18;Diretor;9106.5;;;;;
5825;Volume 10k;Batimento Total;Batido;5825;Thales Rodrigues;clara96@example.net;2022-06-30;Diretor;6268.24;;;;;
5826;Volume 10k;Batimento Total;Batido;5826;Yago Duarte;mirella16@example.com;1996-09-04;Analista;5466.5;;;;;
5827;Volume 10k;Batimento Total;Batido;5827;Vitor Gabriel Rocha;melobarbara@example.com;2022-05-05;Diretor;7233.17;;;;;
5828;Volume 10k;Batimento Total;Batido;5828;Ana Vitória Rezende;pedro-henrique66@example.com;2015-05-26;Gerente;7642.56;;;;;
5829;Volume 10k;Batimento Total;Batido;5829;Yasmin Nascimento;isabella61@example.com;2014-12-15;Gerente;7864.52;;;;;
5830;Volume 10k;Batimento Total;Batido;5830;Arthur Dias;vitor-hugoribeiro@example.com;2000-05-25;Diretor;8119.95;;;;;
5831;Volume 10k;Batimento Total;Batido;5831;Vinicius Campos;moraesmiguel@example.com;2003-11-20;Analista;7728.87;;;;;
5832;Volume 10k;Batimento Total;Batido;5832;Alícia Cardoso;portojoao@example.net;2000-05-27;Analista;5248.5;;;;;
5833;Volume 10k;Batimento Total;Batido;5833;Giovanna Viana;avieira@example.net;2014-10-22;Diretor;8300.79;;;;;
5834;Volume 10k;Batimento Total;Batido;5834;Marcos Vinicius da Mota;rodriguesnathan@example.org;2005-08-08;Diretor;5172.15;;;;;
5835;Volume 10k;Batimento Total;Batido;5835;Eduarda Teixeira;rodriguestheo@example.net;2005-12-24;Analista;8968.65;;;;;
5836;Volume 10k;Batimento Total;Batido;5836;Maria Vitória da Conceição;isabellamoraes@example.org;1997-07-10;Analista;9903.13;;;;;
5837;Volume 10k;Batimento Total;Batido;5837;Valentina Rezende;joaquimdas-neves@example.com;2017-06-08;Diretor;9568.11;;;;;
5838;Volume 10k;Batimento Total;Batido;5838;Pietra Teixeira;joao-felipemartins@example.com;2017-09-29;Analista;9099.41;;;;;
5839;Volume 10k;Batimento Total;Batido;5839;Catarina das Neves;carolinaduarte@example.com;1996-08-22;Gerente;6275.97;;;;;
5840;Volume 10k;Batimento Total;Batido;5840;João Gabriel Correia;bbarbosa@example.net;2013-07-01;Diretor;6479.18;;;;;
5841;Volume 10k;Batimento Total;Batido;5841;Maitê Carvalho;joao77@example.net;2020-02-23;Diretor;9522.95;;;;;
5842;Volume 10k;Batimento Total;Batido;5842;Davi Lucca Azevedo;rezendeandre@example.com;1994-02-18;Analista;9640.4;;;;;
5843;Volume 10k;Batimento Total;Batido;5843;Pedro Moreira;da-luzdavi-luiz@example.net;2019-07-05;Gerente;6906.89;;;;;
5844;Volume 10k;Batimento Total;Batido;5844;Yuri Mendes;ana-liviajesus@example.net;2019-02-08;Analista;8635.39;;;;;
5845;Volume 10k;Batimento Total;Batido;5845;Gabrielly Araújo;davi-lucas82@example.net;1998-11-14;Analista;6278.33;;;;;
5846;Volume 10k;Batimento Total;Batido;5846;Letícia Carvalho;davi-luizmonteiro@example.com;2009-12-04;Diretor;5481.31;;;;;
5847;Volume 10k;Batimento Total;Batido;5847;Arthur Castro;fariasdanilo@example.org;2022-04-17;Gerente;6437.32;;;;;
5848;Volume 10k;Batimento Total;Batido;5848;Leonardo da Conceição;gmoraes@example.org;1999-01-15;Diretor;8440.11;;;;;
5849;Volume 10k;Batimento Total;Batido;5849;Marina Mendes;nda-rosa@example.com;2008-03-13;Gerente;7027.89;;;;;
5850;Volume 10k;Batimento Total;Batido;5850;Gabrielly Souza;benicio32@example.com;2005-03-07;Gerente;6342.49;;;;;
5851;Volume 10k;Batimento Total;Batido;5851;Eloah Monteiro;fda-luz@example.net;2017-03-04;Diretor;6892.4;;;;;
5852;Volume 10k;Batimento Total;Batido;5852;Paulo Rodrigues;tda-conceicao@example.com;2008-01-06;Gerente;7742.54;;;;;
5853;Volume 10k;Batimento Total;Batido;5853;Pedro Miguel Rezende;emanuel11@example.net;2004-03-06;Analista;9660.11;;;;;
5854;Volume 10k;Batimento Total;Batido;5854;Danilo Souza;sgoncalves@example.net;1999-01-28;Gerente;7205.56;;;;;
5855;Volume 10k;Batimento Total;Batido;5855;Nathan Barbosa;ribeirolorena@example.com;2011-09-30;Gerente;7572.78;;;;;
5856;Volume 10k;Batimento Total;Batido;5856;Cauã Vieira;cavalcantipietra@example.org;2013-12-17;Analista;5113.98;;;;;
5857;Volume 10k;Batimento Total;Batido;5857;Bianca Novaes;brunorocha@example.net;2001-01-18;Diretor;6296.5;;;;;
5858;Volume 10k;Batimento Total;Batido;5858;Lorena Caldeira;ana-vitoriada-rosa@example.com;2007-09-17;Diretor;6123.3;;;;;
5859;Volume 10k;Batimento Total;Batido;5859;Diogo Cunha;kaiquerezende@example.com;2017-04-10;Diretor;5466.76;;;;;
5860;Volume 10k;Batimento Total;Batido;5860;Carlos Eduardo da Cruz;peixotodavi-lucas@example.org;2007-07-09;Analista;5343.27;;;;;
5861;Volume 10k;Batimento Total;Batido;5861;Rafaela Peixoto;yasmin99@example.net;2014-03-20;Gerente;8532.92;;;;;
5862;Volume 10k;Batimento Total;Batido;5862;João Miguel Gonçalves;haraujo@example.org;2014-06-19;Gerente;8468.93;;;;;
5863;Volume 10k;Batimento Total;Batido;5863;Daniel Ramos;das-neveskamilly@example.net;2014-08-20;Diretor;5876.19;;;;;
5864;Volume 10k;Batimento Total;Batido;5864;Otávio Fernandes;teixeirapedro-henrique@example.net;2007-06-30;Gerente;5911.76;;;;;
5865;Volume 10k;Batimento Total;Batido;5865;Gabrielly Azevedo;maria-fernandavieira@example.net;2000-07-11;Gerente;5971.91;;;;;
5866;Volume 10k;Batimento Total;Batido;5866;Juan Sales;renan36@example.net;1997-01-09;Diretor;9222.63;;;;;
5867;Volume 10k;Batimento Total;Batido;5867;Alana Melo;liviafernandes@example.net;2007-03-07;Diretor;8906.41;;;;;
5868;Volume 10k;Batimento Total;Batido;5868;Pedro Moraes;pereiraleandro@example.net;2012-03-16;Diretor;5859.62;;;;;
5869;Volume 10k;Batimento Total;Batido;5869;Maria Eduarda das Neves;kda-cruz@example.net;2000-01-09;Gerente;8980.72;;;;;
5870;Volume 10k;Batimento Total;Batido;5870;Miguel Santos;alicia38@example.com;2015-11-21;Gerente;8973.9;;;;;
5871;Volume 10k;Batimento Total;Batido;5871;Bernardo Porto;rezendeisabella@example.org;2020-06-22;Analista;7350.8;;;;;
5872;Volume 10k;Batimento Total;Batido;5872;Daniela Lima;liviacorreia@example.net;2021-11-01;Analista;8724.34;;;;;
5873;Volume 10k;Batimento Total;Batido;5873;Vitória Peixoto;alexiadas-neves@example.net;2021-11-30;Analista;9464.74;;;;;
5874;Volume 10k;Batimento Total;Batido;5874;Bruna Caldeira;milena32@example.net;2001-07-30;Gerente;8460.55;;;;;
5875;Volume 10k;Batimento Total;Batido;5875;Raul Pires;enricomendes@example.net;2007-04-13;Diretor;9397.41;;;;;
5876;Volume 10k;Batimento Total;Batido;5876;Lívia Ramos;mouranathan@example.org;2008-10-21;Gerente;7140.75;;;;;
5877;Volume 10k;Batimento Total;Batido;5877;Antônio Silva;duartesophie@example.net;2011-06-21;Gerente;7244.6;;;;;
5878;Volume 10k;Batimento Total;Batido;5878;Davi da Cruz;inogueira@example.com;2013-04-27;Diretor;5065.89;;;;;
5879;Volume 10k;Batimento Total;Batido;5879;Yasmin Castro;cardosomaria-julia@example.org;2018-09-12;Gerente;5563.68;;;;;
5880;Volume 10k;Batimento Total;Batido;5880;Gabrielly Nunes;da-conceicaoisadora@example.org;1997-12-19;Gerente;9009.99;;;;;
5881;Volume 10k;Batimento Total;Batido;5881;Bryan Mendes;ianpereira@example.com;1997-08-20;Diretor;7707.23;;;;;
5882;Volume 10k;Batimento Total;Batido;5882;Maria Fernanda Porto;carolineribeiro@example.org;2007-11-09;Analista;6716.72;;;;;
5883;Volume 10k;Batimento Total;Batido;5883;Davi Luiz Mendes;levida-costa@example.net;1995-03-21;Diretor;9069.43;;;;;
5884;Volume 10k;Batimento Total;Batido;5884;Marina Teixeira;hnogueira@example.net;2003-02-05;Diretor;6883.81;;;;;
5885;Volume 10k;Batimento Total;Batido;5885;Fernando Ferreira;lucas-gabrielrodrigues@example.org;2011-12-01;Analista;5178.27;;;;;
5886;Volume 10k;Batimento Total;Batido;5886;Luna Fernandes;xpinto@example.com;2007-01-04;Diretor;8684.33;;;;;
5887;Volume 10k;Batimento Total;Batido;5887;Stella da Rosa;lorenzo73@example.com;2012-10-29;Diretor;8246.17;;;;;
5888;Volume 10k;Batimento Total;Batido;5888;Emanuella Barros;liviagomes@example.net;1994-03-31;Gerente;5001.16;;;;;
5889;Volume 10k;Batimento Total;Batido;5889;João Guilherme Costela;gabrielly38@example.com;2011-10-10;Analista;5176.99;;;;;
5890;Volume 10k;Batimento Total;Batido;5890;Igor Martins;valves@example.net;2000-10-02;Analista;7713.58;;;;;
5891;Volume 10k;Batimento Total;Batido;5891;Henrique Caldeira;zramos@example.org;2015-11-02;Analista;7307.2;;;;;
5892;Volume 10k;Batimento Total;Batido;5892;Vitor Hugo Caldeira;da-conceicaomaria-luiza@example.com;2008-05-30;Analista;7226.24;;;;;
5893;Volume 10k;Batimento Total;Batido;5893;Júlia Martins;rocharyan@example.com;2005-07-16;Gerente;9780.96;;;;;
5894;Volume 10k;Batimento Total;Batido;5894;Kevin Pinto;rochabenicio@example.org;2012-06-22;Analista;5382.81;;;;;
5895;Volume 10k;Batimento Total;Batido;5895;Vitor Hugo da Luz;nicole84@example.net;2007-05-22;Diretor;7324.8;;;;;
5896;Volume 10k;Batimento Total;Batido;5896;Isaac da Paz;kaique24@example.com;2003-10-24;Diretor;5063.92;;;;;
5897;Volume 10k;Batimento Total;Batido;5897;Nathan Pires;davi-luizda-paz@example.org;2015-03-13;Diretor;8852.14;;;;;
5898;Volume 10k;Batimento Total;Batido;5898;Luana Fogaça;joaquimramos@example.com;2006-07-28;Analista;9996.27;;;;;
5899;Volume 10k;Batimento Total;Batido;5899;Gabrielly Costa;da-matagabrielly@example.org;2008-07-16;Diretor;6167.59;;;;;
5900;Volume 10k;Batimento Total;Batido;5900;Giovanna Peixoto;lda-luz@example.net;1994-07-30;Diretor;6447.87;;;;;
