Id;Parente;Conciliacao;Regra;Status;Codigo;Nome;Email;Data;Cargo;Salario;Nome (Diferenca);Email (Diferenca);Data (Diferenca);Cargo (Diferenca);Salario (Diferenca);
5918;5918;Volume 10k;Agencia/Conta;Matched;5918;Valentina Cunha;sbarbosa@example.org;2006-06-19;Gerente;5461.13;;;;;;
5919;5919;Volume 10k;Agencia/Conta;Matched;5919;Enrico Lopes;ana-julia02@example.org;2020-10-31;Gerente;6600.81;;;;;;
5920;5920;Volume 10k;Agencia/Conta;Matched;5920;Theo Pires;iazevedo@example.net;2006-06-17;Gerente;6761.3;;;;;;
5921;5921;Volume 10k;Agencia/Conta;Matched;5921;Esther Rezende;bruna44@example.net;2019-02-03;Diretor;5468.69;;;;;;
5922;5922;Volume 10k;Agencia/Conta;Matched;5922;Vicente da Cruz;jcardoso@example.org;2013-10-25;Gerente;9081.68;;;;;;
5923;5923;Volume 10k;Agencia/Conta;Matched;5923;Benjamin Gomes;joaofreitas@example.org;1993-08-16;Diretor;8040.88;;;;;;
5924;5924;Volume 10k;Agencia/Conta;Matched;5924;Eloah Moraes;catarinanascimento@example.com;2005-12-01;Diretor;6936.2;;;;;;
5925;5925;Volume 10k;Agencia/Conta;Matched;5925;Luiz Gustavo Lopes;vinicius38@example.net;2014-03-22;Gerente;6256.44;;;;;;
5926;5926;Volume 10k;Agencia/Conta;Matched;5926;Isabella Farias;das-nevesmaria-julia@example.net;1998-03-05;Gerente;6273.71;;;;;;
5927;5927;Volume 10k;Agencia/Conta;Matched;5927;Nina Moura;lopesnina@example.org;2020-04-27;Analista;6385.45;;;;;;
5928;5928;Volume 10k;Agencia/Conta;Matched;5928;Giovanna Viana;agathamendes@example.com;2014-09-17;Gerente;6909.5;;;;;;
5929;5929;Volume 10k;Agencia/Conta;Matched;5929;Bruno da Mata;da-luzevelyn@example.net;2016-07-02;Diretor;9235.21;;;;;;
5930;5930;Volume 10k;Agencia/Conta;Matched;5930;Isabelly Dias;fernandacardoso@example.com;2020-01-18;Gerente;6317.98;;;;;;
5931;5931;Volume 10k;Agencia/Conta;Matched;5931;Miguel Monteiro;carvalhomaria-luiza@example.com;2005-07-22;Diretor;5232.8;;;;;;
5932;5932;Volume 10k;Agencia/Conta;Matched;5932;Leonardo Martins;mendessophia@example.com;2000-11-26;Analista;8488.38;;;;;;
5933;5933;Volume 10k;Agencia/Conta;Matched;5933;Maysa Duarte;saleshenrique@example.net;2019-12-08;Diretor;6997.39;;;;;;
5934;5934;Volume 10k;Agencia/Conta;Matched;5934;L�via Arag�o;da-mataluigi@example.com;2021-05-29;Diretor;9717.4;;;;;;
5935;5935;Volume 10k;Agencia/Conta;Matched;5935;Matheus Santos;larada-mota@example.com;2006-07-02;Gerente;5611.72;;;;;;
5936;5936;Volume 10k;Agencia/Conta;Matched;5936;Alana da Costa;antoniomoraes@example.com;2009-09-10;Gerente;6848.96;;;;;;
5937;5937;Volume 10k;Agencia/Conta;Matched;5937;Enzo Gabriel Alves;wgoncalves@example.org;2000-11-03;Analista;8910.14;;;;;;
5938;5938;Volume 10k;Agencia/Conta;Matched;5938;Luiz Ot�vio Ferreira;pietra41@example.org;2017-02-26;Diretor;8788.86;;;;;;
5939;5939;Volume 10k;Agencia/Conta;Matched;5939;Caroline Barbosa;ryan66@example.org;2007-05-05;Diretor;5674.72;;;;;;
5940;5940;Volume 10k;Agencia/Conta;Matched;5940;Thomas Freitas;novaesalice@example.org;1994-03-05;Gerente;7102.18;;;;;;
5941;5941;Volume 10k;Agencia/Conta;Matched;5941;Augusto Alves;da-motaenzo-gabriel@example.net;2008-04-30;Diretor;9678.17;;;;;;
5942;5942;Volume 10k;Agencia/Conta;Matched;5942;Ana L�via Gomes;caue78@example.com;2013-07-21;Diretor;9972.26;;;;;;
5943;5943;Volume 10k;Agencia/Conta;Matched;5943;Mirella Santos;araujokamilly@example.com;2000-10-02;Analista;9227.58;;;;;;
5944;5944;Volume 10k;Agencia/Conta;Matched;5944;Maria Moreira;davi-luccada-rosa@example.org;2008-02-21;Diretor;7453.28;;;;;;
5945;5945;Volume 10k;Agencia/Conta;Matched;5945;Luiz Gustavo Lopes;tpires@example.org;2018-12-13;Gerente;7583.95;;;;;;
5946;5946;Volume 10k;Agencia/Conta;Matched;5946;Breno da Rocha;cunhayasmin@example.org;2021-05-09;Analista;8722.0;;;;;;
5947;5947;Volume 10k;Agencia/Conta;Matched;5947;Gustavo Rezende;csales@example.com;2004-02-13;Diretor;5807.49;;;;;;
5948;5948;Volume 10k;Agencia/Conta;Matched;5948;Luiz Ot�vio Nunes;ecunha@example.com;1998-05-26;Gerente;5615.36;;;;;;
5949;5949;Volume 10k;Agencia/Conta;Matched;5949;Davi Lucca Correia;hpinto@example.com;2022-04-18;Diretor;5942.99;;;;;;
5950;5950;Volume 10k;Agencia/Conta;Matched;5950;Nathan Carvalho;emanuellada-rocha@example.com;2007-05-08;Gerente;5387.58;;;;;;
5951;5951;Volume 10k;Agencia/Conta;Matched;5951;Isaac Teixeira;bianca25@example.net;2003-03-18;Gerente;9602.27;;;;;;
5952;5952;Volume 10k;Agencia/Conta;Matched;5952;Maria Luiza Moreira;luigicunha@example.com;2022-04-27;Gerente;7377.34;;;;;;
5953;5953;Volume 10k;Agencia/Conta;Matched;5953;Ana Julia Viana;wsilva@example.net;2000-08-20;Gerente;8145.6;;;;;;
5954;5954;Volume 10k;Agencia/Conta;Matched;5954;Ot�vio Mendes;davi-lucas32@example.net;2002-07-07;Gerente;8102.88;;;;;;
5955;5955;Volume 10k;Agencia/Conta;Matched;5955;Enzo Gabriel Duarte;maria-luizaduarte@example.com;2010-11-19;Gerente;5489.39;;;;;;
5956;5956;Volume 10k;Agencia/Conta;Matched;5956;Bryan Monteiro;da-motajoaquim@example.com;1993-08-25;Diretor;6045.5;;;;;;
5957;5957;Volume 10k;Agencia/Conta;Matched;5957;Rafaela da Mata;poliveira@example.com;2011-07-29;Analista;6740.3;;;;;;
5958;5958;Volume 10k;Agencia/Conta;Matched;5958;Maria Silveira;davi-lucas54@example.com;2021-07-07;Diretor;5017.83;;;;;;
5959;5959;Volume 10k;Agencia/Conta;Matched;5959;Luiz Henrique Cunha;acostela@example.org;1996-01-15;Analista;8990.9;;;;;;
5960;5960;Volume 10k;Agencia/Conta;Matched;5960;Alana Nunes;joaquim16@example.com;2002-05-11;Analista;7348.39;;;;;;
5961;5961;Volume 10k;Agencia/Conta;Matched;5961;Paulo Farias;lorena99@example.net;2017-05-20;Gerente;7185.25;;;;;;
5962;5962;Volume 10k;Agencia/Conta;Matched;5962;Evelyn Lima;danilomelo@example.org;1999-10-27;Diretor;8731.71;;;;;;
5963;5963;Volume 10k;Agencia/Conta;Matched;5963;Francisco Melo;fernandespaulo@example.com;1997-11-05;Diretor;7555.2;;;;;;
5964;5964;Volume 10k;Agencia/Conta;Matched;5964;Felipe Ribeiro;barbarafernandes@example.net;2010-06-20;Analista;5522.36;;;;;;
5965;5965;Volume 10k;Agencia/Conta;Matched;5965;Ana Beatriz Souza;mlima@example.com;1999-07-21;Diretor;8757.52;;;;;;
5966;5966;Volume 10k;Agencia/Conta;Matched;5966;Daniel Oliveira;pedro-henrique14@example.com;2016-05-02;Gerente;9461.72;;;;;;
5967;5967;Volume 10k;Agencia/Conta;Matched;5967;Francisco Moura;gabriela68@example.com;2013-07-19;Diretor;5914.6;;;;;;
5968;5968;Volume 10k;Agencia/Conta;Matched;5968;Ant�nio Cunha;cpires@example.net;2012-11-04;Gerente;6519.63;;;;;;
5969;5969;Volume 10k;Agencia/Conta;Matched;5969;Bianca da Concei��o;nfarias@example.net;2019-05-25;Diretor;9004.51;;;;;;
5970;5970;Volume 10k;Agencia/Conta;Matched;5970;Luiz Fernando Barros;alexia37@example.com;2007-06-27;Diretor;5798.12;;;;;;
5971;5971;Volume 10k;Agencia/Conta;Matched;5971;Heitor Foga�a;nina67@example.net;1997-09-04;Analista;8205.39;;;;;;
5972;5972;Volume 10k;Agencia/Conta;Matched;5972;Ben�cio Cardoso;ana-julia18@example.org;2018-03-10;Analista;7098.51;;;;;;
5973;5973;Volume 10k;Agencia/Conta;Matched;5973;Joana Cunha;qmoraes@example.com;1998-09-10;Analista;6714.36;;;;;;
5974;5974;Volume 10k;Agencia/Conta;Matched;5974;Olivia Foga�a;da-cruzmaria@example.net;1996-12-31;Gerente;6472.13;;;;;;
5975;5975;Volume 10k;Agencia/Conta;Matched;5975;Matheus Gon�alves;duartelucas-gabriel@example.net;2017-12-25;Diretor;7459.12;;;;;;
5976;5976;Volume 10k;Agencia/Conta;Matched;5976;Clara da Mata;rafael28@example.com;2019-11-13;Gerente;5088.74;;;;;;
5977;5977;Volume 10k;Agencia/Conta;Matched;5977;Augusto Ara�jo;da-cunhajoao-felipe@example.com;2009-06-29;Gerente;9059.26;;;;;;
5978;5978;Volume 10k;Agencia/Conta;Matched;5978;Jo�o Pedro Ferreira;rsales@example.com;2002-01-11;Gerente;9043.57;;;;;;
5979;5979;Volume 10k;Agencia/Conta;Matched;5979;Davi Lucca Farias;tsouza@example.net;1995-02-17;Analista;7004.2;;;;;;
5980;5980;Volume 10k;Agencia/Conta;Matched;5980;Lucca Moreira;ferreirarodrigo@example.com;1994-07-08;Diretor;7583.8;;;;;;
5981;5981;Volume 10k;Agencia/Conta;Matched;5981;Yago Pires;ypeixoto@example.net;1992-10-18;Gerente;9194.52;;;;;;
5982;5982;Volume 10k;Agencia/Conta;Matched;5982;Maria Vit�ria Foga�a;bnogueira@example.net;2021-06-09;Analista;5865.9;;;;;;
5983;5983;Volume 10k;Agencia/Conta;Matched;5983;Luana Porto;jesusana-clara@example.org;2014-05-12;Gerente;8816.88;;;;;;
5984;5984;Volume 10k;Agencia/Conta;Matched;5984;Renan Silveira;mendesana-clara@example.org;2014-08-08;Diretor;9649.63;;;;;;
5985;5985;Volume 10k;Agencia/Conta;Matched;5985;Enrico Porto;jmendes@example.com;2018-03-11;Diretor;9506.57;;;;;;
5986;5986;Volume 10k;Agencia/Conta;Matched;5986;Maria Luiza da Cruz;joaquim50@example.com;1999-05-24;Analista;9934.42;;;;;;
5987;5987;Volume 10k;Agencia/Conta;Matched;5987;Daniel Viana;nathan05@example.org;1992-08-04;Analista;6599.53;;;;;;
5988;5988;Volume 10k;Agencia/Conta;Matched;5988;Kaique Novaes;cardosoenzo@example.org;2005-05-03;Analista;6587.52;;;;;;
5989;5989;Volume 10k;Agencia/Conta;Matched;5989;Eduarda da Concei��o;vianaanthony@example.net;2019-01-23;Gerente;6722.16;;;;;;
5990;5990;Volume 10k;Agencia/Conta;Matched;5990;Diogo Jesus;fernandesluiz-otavio@example.org;2009-01-08;Analista;7087.2;;;;;;
5991;5991;Volume 10k;Agencia/Conta;Matched;5991;Kaique Teixeira;lcosta@example.org;2012-01-30;Gerente;6847.86;;;;;;
5992;5992;Volume 10k;Agencia/Conta;Matched;5992;Julia Moura;kcunha@example.com;2021-12-25;Gerente;7735.86;;;;;;
5993;5993;Volume 10k;Agencia/Conta;Matched;5993;Sarah Pereira;ycunha@example.net;2003-11-11;Analista;9354.9;;;;;;
5994;5994;Volume 10k;Agencia/Conta;Matched;5994;Sabrina Freitas;steixeira@example.com;2013-05-16;Analista;9787.5;;;;;;
5995;5995;Volume 10k;Agencia/Conta;Matched;5995;Carolina Cavalcanti;rodriguesisis@example.org;1995-02-19;Gerente;6583.38;;;;;;
5996;5996;Volume 10k;Agencia/Conta;Matched;5996;Sarah Nogueira;antoniocostela@example.com;2012-06-14;Diretor;5392.38;;;;;;
5997;5997;Volume 10k;Agencia/Conta;Matched;5997;Sofia Teixeira;aragaoana-julia@example.net;1998-05-08;Analista;9311.44;;;;;;
5998;5998;Volume 10k;Agencia/Conta;Matched;5998;Enzo Gabriel da Rocha;ecardoso@example.com;2016-12-11;Gerente;5452.72;;;;;;
5999;5999;Volume 10k;Agencia/Conta;Matched;5999;Gabriel Pinto;pietra21@example.net;2002-09-27;Gerente;7546.4;;;;;;
6000;6000;Volume 10k;Agencia/Conta;Matched;6000;Matheus Foga�a;tbarbosa@example.com;1998-02-08;Analista;8791.56;;;;;;
6001;6001;Volume 10k;Agencia/Conta;Matched;6001;Rafael Monteiro;ocaldeira@example.net;2015-03-08;Gerente;8791.4;;;;;;
6002;6002;Volume 10k;Agencia/Conta;Matched;6002;Sophie Foga�a;almeidajoao@example.net;2013-12-14;Analista;7215.59;;;;;;
6003;6003;Volume 10k;Agencia/Conta;Matched;6003;Kamilly Foga�a;ocardoso@example.com;1998-09-17;Diretor;5146.85;;;;;;
6004;6004;Volume 10k;Agencia/Conta;Matched;6004;Rafaela Pereira;uribeiro@example.com;2017-12-24;Gerente;7634.38;;;;;;
6005;6005;Volume 10k;Agencia/Conta;Matched;6005;Vit�ria Ramos;vrezende@example.com;2005-07-01;Gerente;8870.21;;;;;;
6006;6006;Volume 10k;Agencia/Conta;Matched;6006;Yasmin Cardoso;silvaalexia@example.org;1993-02-17;Diretor;8723.37;;;;;;
6007;6007;Volume 10k;Agencia/Conta;Matched;6007;Caio da Mata;luccajesus@example.net;1995-07-21;Analista;7736.79;;;;;;
6008;6008;Volume 10k;Agencia/Conta;Matched;6008;Pietra Pires;pcavalcanti@example.net;1993-09-20;Diretor;9619.31;;;;;;
6009;6009;Volume 10k;Agencia/Conta;Matched;6009;Marcelo Peixoto;alexandresilveira@example.org;1994-04-05;Analista;8301.42;;;;;;
6010;6010;Volume 10k;Agencia/Conta;Matched;6010;Camila da Rosa;zcunha@example.net;2010-01-02;Analista;6334.7;;;;;;
6011;6011;Volume 10k;Agencia/Conta;Matched;6011;Luiz Miguel Carvalho;duartenoah@example.com;2020-02-11;Diretor;8943.45;;;;;;
6012;6012;Volume 10k;Agencia/Conta;Matched;6012;Luna Nunes;gnunes@example.org;1993-08-26;Analista;7355.35;;;;;;
6013;6013;Volume 10k;Agencia/Conta;Matched;6013;Eduarda Ribeiro;azevedobruno@example.net;2011-07-27;Gerente;7732.97;;;;;;
6014;6014;Volume 10k;Agencia/Conta;Matched;6014;Luiz Miguel Santos;cunhabenicio@example.com;2015-03-07;Diretor;9556.16;;;;;;
6015;6015;Volume 10k;Agencia/Conta;Matched;6015;Erick Pereira;matheuscosta@example.org;2005-04-30;Diretor;8221.17;;;;;;
6016;6016;Volume 10k;Agencia/Conta;Matched;6016;Pedro Miguel Carvalho;tcorreia@example.com;2012-06-08;Gerente;8355.34;;;;;;
6017;6017;Volume 10k;Agencia/Conta;Matched;6017;Luna Pinto;heloisa78@example.net;2006-11-28;Gerente;7646.7;;;;;;
6018;6018;Volume 10k;Agencia/Conta;Matched;6018;Let�cia Rezende;larissacosta@example.com;1999-03-16;Gerente;8774.17;;;;;;
6019;6019;Volume 10k;Agencia/Conta;Matched;6019;Matheus Ribeiro;ceciliadias@example.com;2007-03-18;Analista;6539.23;;;;;;
6020;6020;Volume 10k;Agencia/Conta;Matched;6020;Jo�o Lucas Pinto;luiz-henriquedias@example.com;1998-08-21;Analista;8411.81;;;;;;
6021;6021;Volume 10k;Agencia/Conta;Matched;6021;Mariana Cardoso;isabelly71@example.org;2017-04-05;Diretor;8042.42;;;;;;
6022;6022;Volume 10k;Agencia/Conta;Matched;6022;Henrique da Cruz;ssilveira@example.net;2001-05-06;Analista;6288.6;;;;;;
6023;6023;Volume 10k;Agencia/Conta;Matched;6023;Ryan Pereira;eloahpereira@example.com;1999-09-06;Diretor;8162.43;;;;;;
6024;6024;Volume 10k;Agencia/Conta;Matched;6024;Murilo da Luz;renan97@example.net;2009-12-23;Gerente;7229.52;;;;;;
6025;6025;Volume 10k;Agencia/Conta;Matched;6025;Ana Carolina Correia;laravieira@example.net;1995-08-26;Analista;5478.77;;;;;;
6026;6026;Volume 10k;Agencia/Conta;Matched;6026;Rafael Lopes;salesana-luiza@example.org;2007-12-17;Gerente;8616.9;;;;;;
6027;6027;Volume 10k;Agencia/Conta;Matched;6027;Lucas Gabriel Nogueira;diasjoao-gabriel@example.net;2018-09-06;Analista;8015.98;;;;;;
6028;6028;Volume 10k;Agencia/Conta;Matched;6028;Thomas Moreira;emanuel15@example.com;2015-06-23;Gerente;9104.33;;;;;;
6029;6029;Volume 10k;Agencia/Conta;Matched;6029;Caroline Castro;hda-mota@example.net;2004-01-23;Diretor;7484.56;;;;;;
6030;6030;Volume 10k;Agencia/Conta;Matched;6030;Mirella da Concei��o;oferreira@example.com;2014-08-30;Diretor;8315.64;;;;;;
6031;6031;Volume 10k;Agencia/Conta;Matched;6031;J�lia Nogueira;cardosodavi-lucca@example.org;2012-08-26;Diretor;8002.0;;;;;;
6032;6032;Volume 10k;Agencia/Conta;Matched;6032;Ana Beatriz Alves;raulfreitas@example.org;2004-12-02;Analista;9746.78;;;;;;
6033;6033;Volume 10k;Agencia/Conta;Matched;6033;Gabrielly Cardoso;gcampos@example.org;2022-04-24;Analista;7764.57;;;;;;
6034;6034;Volume 10k;Agencia/Conta;Matched;6034;Lucas Gabriel Martins;marianecampos@example.org;1997-09-07;Gerente;5485.58;;;;;;
6035;6035;Volume 10k;Agencia/Conta;Matched;6035;Vicente Castro;maite45@example.net;2006-09-08;Gerente;8130.79;;;;;;
6036;6036;Volume 10k;Agencia/Conta;Matched;6036;Marcela Gomes;samuel39@example.com;2014-08-30;Diretor;5549.78;;;;;;
6037;6037;Volume 10k;Agencia/Conta;Matched;6037;Maria Sophia Farias;joao-pedrofarias@example.com;2010-03-28;Analista;9113.62;;;;;;
6038;6038;Volume 10k;Agencia/Conta;Matched;6038;Felipe Souza;piresgabriel@example.com;2011-12-23;Diretor;9944.14;;;;;;
6039;6039;Volume 10k;Agencia/Conta;Matched;6039;Yuri Carvalho;vitor-hugo01@example.com;2006-08-08;Analista;9521.4;;;;;;
6040;6040;Volume 10k;Agencia/Conta;Matched;6040;Nicolas Foga�a;hpeixoto@example.com;2011-03-17;Gerente;6374.52;;;;;;
6041;6041;Volume 10k;Agencia/Conta;Matched;6041;Emanuelly da Mata;vitoriada-costa@example.org;2019-04-15;Analista;5236.69;;;;;;
6042;6042;Volume 10k;Agencia/Conta;Matched;6042;Diogo Freitas;sophieda-mota@example.org;2009-07-30;Diretor;5887.53;;;;;;
6043;6043;Volume 10k;Agencia/Conta;Matched;6043;Luiz Felipe Jesus;camilagomes@example.org;2007-02-01;Gerente;6892.23;;;;;;
6044;6044;Volume 10k;Agencia/Conta;Matched;6044;Caroline da Rosa;giovanna37@example.com;2010-02-02;Gerente;7706.45;;;;;;
6045;6045;Volume 10k;Agencia/Conta;Matched;6045;Gabriel Rodrigues;ian82@example.com;2017-07-15;Diretor;6235.55;;;;;;
6046;6046;Volume 10k;Agencia/Conta;Matched;6046;Kamilly Lima;vcarvalho@example.net;2020-03-21;Gerente;7859.47;;;;;;
6047;6047;Volume 10k;Agencia/Conta;Matched;6047;Marina Ramos;maria-eduardapereira@example.org;1999-12-05;Diretor;8542.38;;;;;;
6048;6048;Volume 10k;Agencia/Conta;Matched;6048;Benjamin Costa;thalesda-luz@example.com;1997-02-11;Diretor;6279.11;;;;;;
6049;6049;Volume 10k;Agencia/Conta;Matched;6049;Lucas Gabriel Dias;stella33@example.com;1995-02-12;Diretor;7422.23;;;;;;
6050;6050;Volume 10k;Agencia/Conta;Matched;6050;Luiz Henrique Pinto;raquel74@example.net;2005-06-12;Analista;8484.65;;;;;;
6051;6051;Volume 10k;Agencia/Conta;Matched;6051;Gustavo Henrique Souza;qazevedo@example.org;2002-02-20;Diretor;9385.23;;;;;;
6052;6052;Volume 10k;Agencia/Conta;Matched;6052;Enrico Almeida;bernardo85@example.org;2007-01-28;Gerente;8514.43;;;;;;
6053;6053;Volume 10k;Agencia/Conta;Matched;6053;Marina da Rosa;maria-aliceviana@example.net;2004-12-28;Gerente;8227.14;;;;;;
6054;6054;Volume 10k;Agencia/Conta;Matched;6054;Ana Julia Foga�a;das-nevessarah@example.com;2011-08-25;Analista;8824.8;;;;;;
6055;6055;Volume 10k;Agencia/Conta;Matched;6055;Gabrielly Cardoso;rezendebeatriz@example.org;1998-08-29;Gerente;5736.7;;;;;;
6056;6056;Volume 10k;Agencia/Conta;Matched;6056;Vitor Lopes;davi-lucas38@example.org;2018-02-17;Diretor;9758.0;;;;;;
6057;6057;Volume 10k;Agencia/Conta;Matched;6057;Erick Viana;qlima@example.net;1999-10-15;Analista;5037.33;;;;;;
6058;6058;Volume 10k;Agencia/Conta;Matched;6058;Alana da Mata;nmoraes@example.com;2003-09-12;Gerente;8797.31;;;;;;
6059;6059;Volume 10k;Agencia/Conta;Matched;6059;Fernando Mendes;lorenzonogueira@example.net;2020-08-10;Gerente;9398.94;;;;;;
6060;6060;Volume 10k;Agencia/Conta;Matched;6060;Thales Vieira;wrodrigues@example.com;2018-11-20;Diretor;8369.54;;;;;;
6061;6061;Volume 10k;Agencia/Conta;Matched;6061;Raquel Azevedo;yago91@example.org;2016-04-20;Diretor;9558.56;;;;;;
6062;6062;Volume 10k;Agencia/Conta;Matched;6062;Juliana Gon�alves;gabriela64@example.net;2012-09-27;Gerente;6059.22;;;;;;
6063;6063;Volume 10k;Agencia/Conta;Matched;6063;Maria Luiza das Neves;tsantos@example.net;1996-10-19;Analista;7700.43;;;;;;
6064;6064;Volume 10k;Agencia/Conta;Matched;6064;Lucas Gabriel Costela;monteiroalexia@example.net;1993-06-11;Analista;9357.46;;;;;;
6065;6065;Volume 10k;Agencia/Conta;Matched;6065;Heitor Rodrigues;ana-lauragomes@example.net;2017-01-15;Diretor;7953.86;;;;;;
6066;6066;Volume 10k;Agencia/Conta;Matched;6066;Ant�nio Caldeira;leonardo67@example.org;2018-12-10;Analista;5359.62;;;;;;
6067;6067;Volume 10k;Agencia/Conta;Matched;6067;Gabriela Vieira;marina56@example.net;1999-02-20;Diretor;8673.24;;;;;;
6068;6068;Volume 10k;Agencia/Conta;Matched;6068;Yasmin das Neves;clara39@example.net;1998-09-27;Gerente;6837.41;;;;;;
6069;6069;Volume 10k;Agencia/Conta;Matched;6069;Maria Alice Alves;giovanna14@example.net;1995-07-24;Diretor;8059.62;;;;;;
6070;6070;Volume 10k;Agencia/Conta;Matched;6070;Lucas Gomes;cunhajuan@example.net;2022-05-27;Analista;6416.36;;;;;;
6071;6071;Volume 10k;Agencia/Conta;Matched;6071;Raul Almeida;rochagabriel@example.com;2010-11-03;Analista;7928.91;;;;;;
6072;6072;Volume 10k;Agencia/Conta;Matched;6072;Let�cia Costa;natalia69@example.org;2002-11-18;Analista;7952.46;;;;;;
6073;6073;Volume 10k;Agencia/Conta;Matched;6073;B�rbara Caldeira;dpeixoto@example.com;2000-08-04;Analista;7713.2;;;;;;
6074;6074;Volume 10k;Agencia/Conta;Matched;6074;Pedro Porto;calebe87@example.org;2010-12-04;Gerente;7118.42;;;;;;
6075;6075;Volume 10k;Agencia/Conta;Matched;6075;Agatha Carvalho;rda-costa@example.org;2003-10-23;Diretor;8048.65;;;;;;
6076;6076;Volume 10k;Agencia/Conta;Matched;6076;Jo�o Vitor Cunha;carlos-eduardocorreia@example.org;2016-11-07;Analista;5760.92;;;;;;
6077;6077;Volume 10k;Agencia/Conta;Matched;6077;Caroline Moreira;lorenzo40@example.org;2017-09-03;Analista;9268.62;;;;;;
6078;6078;Volume 10k;Agencia/Conta;Matched;6078;Caroline Duarte;mda-rocha@example.org;2019-10-10;Analista;8809.48;;;;;;
6079;6079;Volume 10k;Agencia/Conta;Matched;6079;Ana Julia Lima;emillylopes@example.net;2020-08-22;Diretor;6858.2;;;;;;
6080;6080;Volume 10k;Agencia/Conta;Matched;6080;Cau� Barros;peixotogustavo@example.net;1998-04-05;Diretor;9585.8;;;;;;
6081;6081;Volume 10k;Agencia/Conta;Matched;6081;Kevin Souza;pedro-miguelaraujo@example.net;2001-01-11;Diretor;7579.96;;;;;;
6082;6082;Volume 10k;Agencia/Conta;Matched;6082;Pietro da Luz;lopesrafaela@example.com;2018-03-18;Analista;5279.57;;;;;;
6083;6083;Volume 10k;Agencia/Conta;Matched;6083;Rafaela da Rocha;isabella59@example.com;2003-06-17;Gerente;5204.8;;;;;;
6084;6084;Volume 10k;Agencia/Conta;Matched;6084;Vit�ria Rezende;tcarvalho@example.org;2000-02-06;Analista;5664.29;;;;;;
6085;6085;Volume 10k;Agencia/Conta;Matched;6085;Ana Clara Rocha;nathan67@example.com;1997-05-03;Diretor;6503.97;;;;;;
6086;6086;Volume 10k;Agencia/Conta;Matched;6086;Maria Azevedo;limalais@example.net;2010-09-19;Diretor;7204.63;;;;;;
6087;6087;Volume 10k;Agencia/Conta;Matched;6087;Alexia da Costa;luccasilva@example.net;1993-01-12;Diretor;7988.3;;;;;;
6088;6088;Volume 10k;Agencia/Conta;Matched;6088;Mirella das Neves;da-conceicaobreno@example.com;1996-04-15;Diretor;8905.16;;;;;;
6089;6089;Volume 10k;Agencia/Conta;Matched;6089;Mait� Foga�a;arthur73@example.com;1997-04-14;Diretor;5834.64;;;;;;
6090;6090;Volume 10k;Agencia/Conta;Matched;6090;Mait� Ramos;da-costanicolas@example.net;1996-12-14;Gerente;6733.73;;;;;;
6091;6091;Volume 10k;Agencia/Conta;Matched;6091;Let�cia Ribeiro;danielacosta@example.com;2001-03-08;Gerente;9977.42;;;;;;
6092;6092;Volume 10k;Agencia/Conta;Matched;6092;Diego Gomes;luanaduarte@example.org;2019-11-17;Gerente;8079.76;;;;;;
6093;6093;Volume 10k;Agencia/Conta;Matched;6093;Melissa Mendes;beatrizgoncalves@example.com;2006-10-21;Analista;8959.44;;;;;;
6094;6094;Volume 10k;Agencia/Conta;Matched;6094;Bianca Pires;ucardoso@example.net;2015-09-20;Gerente;7582.5;;;;;;
6095;6095;Volume 10k;Agencia/Conta;Matched;6095;Ana Luiza Cardoso;lcorreia@example.net;1993-12-28;Analista;5499.35;;;;;;
6096;6096;Volume 10k;Agencia/Conta;Matched;6096;Olivia Viana;diasheloisa@example.org;2019-08-20;Gerente;7271.5;;;;;;
6097;6097;Volume 10k;Agencia/Conta;Matched;6097;Davi Luiz Rodrigues;vianaaugusto@example.com;2007-09-04;Gerente;7764.21;;;;;;
6098;6098;Volume 10k;Agencia/Conta;Matched;6098;Benjamin Peixoto;pmendes@example.org;2005-01-24;Gerente;7917.3;;;;;;
