Codigo; Nome; Email; Data; Cargo; Salario
4517;Renan Castro;zfarias@example.net;2021-10-12;Analista;8900.95;
4518;Cauã da Luz;miguelda-paz@example.org;2003-08-23;Diretor;5360.80;
4519;Danilo Gomes;jcardoso@example.com;1995-01-17;Gerente;8644.25;
4520;Helena Fernandes;mendesigor@example.com;2015-09-22;Diretor;5389.56;
4521;Joana Melo;kpeixoto@example.net;2015-06-09;Gerente;8054.30;
4522;Isis Barbosa;da-rochadavi-lucca@example.net;2001-12-11;Analista;7503.95;
4523;Marcos Vinicius Costela;luiz-miguel12@example.com;2005-03-13;Gerente;7335.97;
4524;Clarice Silva;guilherme56@example.net;2016-01-27;Gerente;8344.43;
4525;Maria Vitória Almeida;fdias@example.net;2002-05-11;Analista;8617.9;
4526;Lucas Ribeiro;rafaela08@example.org;2019-07-07;Gerente;8947.26;
4527;Helena Farias;gustavo-henrique25@example.net;2000-09-16;Analista;5420.74;
4528;Heloísa da Mota;fariasvitoria@example.org;1996-02-29;Diretor;6255.5;
4529;Luna Alves;nunesdavi-luiz@example.net;2004-12-05;Gerente;6369.76;
4530;Luiz Gustavo Pereira;eloah50@example.net;2002-02-03;Diretor;6748.0;
4531;Manuela Lopes;dsilva@example.net;2009-01-24;Diretor;9417.35;
4532;Rebeca Ribeiro;rodriguesisis@example.org;1994-08-25;Analista;8457.52;
4533;Eloah Nascimento;valves@example.net;2002-07-21;Diretor;8170.68;
4534;Agatha Cardoso;gabriel17@example.net;2021-01-20;Analista;9892.55;
4535;Luiz Fernando Aragão;raragao@example.org;1996-02-15;Gerente;9640.66;
4536;Lavínia Moreira;vitoriagomes@example.com;2001-04-03;Diretor;9768.62;
4537;Davi Lucca Freitas;wlima@example.org;2021-11-26;Gerente;8608.2;
4538;Isadora Martins;ramosjoao-guilherme@example.org;2017-08-10;Analista;9793.59;
4539;Agatha Moraes;enzo86@example.org;2017-03-23;Diretor;6434.57;
4540;Benício Pinto;ncunha@example.net;2007-10-06;Analista;6727.49;
4541;Juan Moraes;thomas29@example.com;2014-09-17;Analista;8781.11;
4542;Enrico Alves;cardosoerick@example.net;2011-09-23;Analista;9935.49;
4543;Eduarda Ramos;fduarte@example.org;2005-02-05;Gerente;5976.12;
4544;Stella Moreira;ryanmonteiro@example.org;1995-09-22;Diretor;7768.6;
4545;Yago Novaes;igoralves@example.org;1996-08-19;Analista;8705.2;
4546;Carolina Moreira;kevin36@example.net;2017-06-28;Gerente;8609.57;
4547;Pietra Fogaça;freitasalexia@example.com;1996-08-29;Gerente;8256.46;
4548;Heloísa da Luz;rodrigueslevi@example.net;1999-05-02;Diretor;5897.35;
4549;Alana da Conceição;eduardo33@example.net;2016-10-16;Analista;6802.23;
4550;Ana Julia Cardoso;lopesrebeca@example.com;2021-02-05;Diretor;7843.71;
4551;Maysa Dias;joao-vitorjesus@example.org;1992-12-02;Diretor;9329.68;
4552;Kamilly Lopes;hcarvalho@example.org;2011-03-04;Analista;8065.53;
4553;Melissa Farias;sarah21@example.net;2015-07-24;Gerente;6781.22;
4554;Leonardo Freitas;goncalvesstephany@example.net;2010-12-07;Analista;9302.91;
4555;Clara Pires;oliviafernandes@example.com;2021-12-24;Gerente;8925.45;
4556;Vitor Moura;da-conceicaogustavo-henrique@example.net;2018-02-01;Analista;9028.12;
4557;Thales Peixoto;qsilveira@example.org;2014-03-03;Gerente;7451.24;
4558;Rodrigo Barros;qduarte@example.org;2021-05-19;Analista;8885.27;
4559;Brenda Silveira;ycastro@example.org;2011-06-06;Gerente;7029.53;
4560;Vitor Costa;luiza50@example.com;1993-02-27;Gerente;8287.83;
4561;Gabrielly Dias;psales@example.net;2006-04-07;Analista;7523.36;
4562;Vitor Gabriel Costa;joaquim81@example.net;2014-02-19;Diretor;9254.65;
4563;Vitor Gabriel Barbosa;pedro-miguel62@example.net;2003-08-24;Analista;5732.97;
4564;João Pedro Peixoto;lunabarbosa@example.com;2002-12-18;Diretor;5425.90;
4565;Igor da Conceição;portoisis@example.net;1998-03-28;Analista;5658.19;
4566;Heloísa da Rosa;samuelda-rosa@example.net;2021-02-02;Gerente;9630.42;
4567;Vicente Martins;alice97@example.com;2016-12-14;Gerente;7492.33;
4568;Natália da Conceição;nicolasnunes@example.com;2012-11-21;Gerente;9549.21;
4569;Stephany Oliveira;kamillyda-cunha@example.org;1993-02-27;Diretor;5265.32;
4570;Levi da Cruz;da-cunhaclarice@example.org;2011-01-27;Gerente;5873.8;
4571;Mirella Lopes;tpires@example.org;1998-05-15;Gerente;7440.69;
4572;Pedro Henrique Viana;teixeirajoaquim@example.net;1999-10-06;Analista;7811.81;
4573;João Miguel Lima;cavalcantiarthur@example.org;2008-10-28;Analista;8844.81;
4574;Maria Cecília Caldeira;pintobenicio@example.net;1999-08-08;Analista;6454.25;
4575;Thomas Rezende;yrodrigues@example.net;2021-10-01;Gerente;5209.71;
4576;Helena Silva;diaslucas@example.com;2011-12-26;Gerente;9948.0;
4577;Benício Nogueira;fernandomartins@example.com;2021-01-10;Gerente;6295.24;
4578;Maria Fernanda Rezende;julia47@example.com;2000-05-28;Gerente;9593.9;
4579;Nina da Rosa;pireslavinia@example.net;2020-08-19;Analista;5808.46;
4580;Isis da Luz;davilopes@example.com;2000-12-09;Gerente;6323.69;
4581;Ana Clara Silveira;ocastro@example.net;1998-11-24;Gerente;7390.84;
4582;Marcelo Campos;camposfrancisco@example.org;2006-10-05;Analista;7223.96;
4583;Cauã Almeida;bruno35@example.com;2000-12-15;Gerente;7940.32;
4584;Ana Laura Moraes;pda-cruz@example.com;2017-07-28;Analista;6835.53;
4585;Renan Campos;cmendes@example.org;1999-02-17;Analista;8671.16;
4586;Yuri Nogueira;trocha@example.com;2008-06-23;Gerente;6550.80;
4587;Clara Nogueira;rlopes@example.org;2016-06-30;Analista;5209.90;
4588;Mariane Viana;santosmirella@example.net;2002-07-23;Diretor;9794.51;
4589;Guilherme Fogaça;jda-paz@example.net;2010-09-14;Gerente;9478.95;
4590;Lorenzo Dias;kda-rosa@example.net;2004-07-14;Analista;9360.75;
4591;Daniel Pinto;ana-juliaferreira@example.org;2001-01-08;Diretor;7859.74;
4592;Rodrigo Cardoso;mariarezende@example.com;2002-02-16;Diretor;5908.5;
4593;Benício Pereira;caua63@example.org;2001-05-26;Diretor;7154.22;
4594;Ryan Vieira;yagorodrigues@example.com;2001-12-11;Diretor;7445.67;
4595;Thales Pereira;elisacastro@example.com;2009-06-09;Diretor;9629.80;
4596;Lavínia Almeida;ana-luizapinto@example.org;2010-04-20;Analista;7539.42;
4597;Anthony Farias;icastro@example.org;2017-11-13;Gerente;8319.32;
4598;Maria Cecília da Costa;nascimentoheloisa@example.com;2015-11-21;Diretor;9390.16;
4599;Amanda Cunha;acarvalho@example.org;1998-02-08;Diretor;6057.80;
4600;Ana Luiza Pereira;ceciliaoliveira@example.org;2005-12-06;Gerente;8710.1;
4601;Maria Julia Vieira;pereiraenrico@example.org;2007-04-05;Gerente;5617.83;
4602;Vinicius Costela;carvalhoisis@example.net;2011-08-16;Gerente;9798.28;
4603;Lorenzo Lopes;hcunha@example.com;2000-10-13;Gerente;9708.61;
4604;Guilherme Peixoto;manuelanogueira@example.org;1995-01-27;Gerente;6851.21;
4605;Enzo Gabriel Costela;yaragao@example.com;1999-08-22;Analista;7200.5;
4606;Olivia Lima;leticiapinto@example.net;2019-04-21;Analista;5092.53;
4607;Laura Aragão;fernandesbenicio@example.com;1996-03-22;Analista;5662.68;
4608;Davi Lucca Aragão;costadavi-lucca@example.org;1993-02-25;Analista;8332.16;
4609;Diego Souza;fogacaotavio@example.org;2013-04-21;Diretor;6924.57;
4610;Maria Fernanda Viana;fernandocardoso@example.com;1998-07-24;Gerente;6201.21;
4611;Natália Teixeira;camila49@example.net;2016-06-11;Diretor;7578.19;
4612;Emanuel Campos;theo91@example.com;2014-06-12;Analista;6623.93;
4613;Esther Cunha;dporto@example.org;2006-06-08;Diretor;9832.4;
4614;Júlia Ramos;da-cunhaluiz-fernando@example.org;1994-11-10;Diretor;5483.63;
4615;Maysa Novaes;sabrinamonteiro@example.com;1992-10-04;Analista;6537.71;
4616;Larissa Lopes;fogacalarissa@example.com;2005-05-04;Gerente;5564.49;
4617;Marcos Vinicius da Mota;olivia04@example.org;1999-05-02;Diretor;8123.11;
4618;João Lucas Rodrigues;da-rochajoao-felipe@example.org;2017-11-17;Gerente;9127.1;
4619;Miguel Cardoso;pedro-henrique82@example.com;2021-01-30;Diretor;8644.13;
4620;Giovanna Costa;luana17@example.org;2017-05-15;Gerente;6902.35;
4621;João Moraes;qfarias@example.com;2001-12-26;Analista;5974.81;
4622;Sophie Novaes;sarah65@example.net;2020-08-15;Analista;6086.73;
4623;Paulo Mendes;kaique40@example.net;1997-07-03;Diretor;9678.10;
4624;André Monteiro;ana-liviasouza@example.com;1998-06-28;Diretor;7134.78;
4625;Emanuelly Mendes;antonio89@example.net;2006-04-24;Diretor;5032.20;
4626;Maria Julia Araújo;igorbarbosa@example.com;2022-06-09;Analista;8273.63;
4627;Davi Luiz Pires;vieiraclarice@example.com;2007-04-18;Analista;8937.81;
4628;Eduardo Barros;heloisamendes@example.net;2006-08-13;Diretor;7728.56;
4629;Beatriz Azevedo;ana-vitoria41@example.com;2005-11-28;Analista;8990.5;
4630;Marcelo Fogaça;maria-sophia23@example.org;2003-05-03;Analista;6410.67;
4631;Clarice Costa;cbarros@example.com;2013-09-01;Gerente;8043.83;
4632;Vitor Gabriel da Cruz;hgoncalves@example.net;2010-03-03;Gerente;9817.49;
4633;Enzo Duarte;xmartins@example.com;2000-04-11;Diretor;6324.21;
4634;Stella da Conceição;monteirobenjamin@example.org;2008-01-06;Diretor;6298.62;
4635;Sophia Cunha;raquelfarias@example.org;2019-10-01;Analista;6476.0;
4636;Vinicius Araújo;souzaemanuel@example.com;2010-07-26;Analista;9692.93;
4637;Ana Nunes;raul51@example.net;2004-09-12;Diretor;7061.31;
4638;Pedro Ramos;nicolasalves@example.net;2001-08-27;Analista;7626.93;
4639;Vitor Hugo Monteiro;jesusmaria-vitoria@example.com;1995-08-09;Gerente;7399.0;
4640;Davi Lucas Vieira;sophiaramos@example.net;1994-09-13;Gerente;8399.6;
4641;João Jesus;fcosta@example.org;1997-06-09;Gerente;9651.50;
4642;Leandro Viana;mirellabarbosa@example.com;2006-08-31;Gerente;8730.23;
4643;Cauã Freitas;fernandesbianca@example.net;2017-10-12;Diretor;8702.10;
4644;Guilherme Freitas;aliciada-rocha@example.org;2008-03-17;Analista;9450.0;
4645;Valentina Fernandes;ana-laura95@example.com;2009-03-25;Diretor;8488.98;
4646;Luigi Nogueira;joao-gabriel92@example.net;2015-01-31;Analista;7843.73;
4647;Rafaela da Mota;catarinabarros@example.com;2022-07-13;Analista;8788.70;
4648;Sabrina Vieira;nascimentoana-julia@example.com;2017-12-23;Diretor;9373.76;
4649;Larissa Nogueira;kteixeira@example.org;2001-10-18;Analista;9424.46;
4650;Raul Oliveira;framos@example.com;2020-05-31;Diretor;8600.96;
4651;Vitor Hugo Souza;brunogoncalves@example.com;1999-07-17;Analista;7572.71;
4652;Ana Sophia Carvalho;daniel65@example.net;2007-12-06;Analista;9120.49;
4653;Isabel da Cunha;jda-luz@example.org;2000-09-13;Analista;7503.77;
4654;Ana Vitória Carvalho;julialopes@example.org;2000-11-09;Gerente;7911.56;
4655;Isabelly da Conceição;ceciliacarvalho@example.net;2015-01-24;Analista;9566.92;
4656;Pietro da Mota;cunhaarthur@example.org;1993-06-10;Analista;8408.37;
4657;Fernando Rezende;xcardoso@example.org;1999-06-21;Gerente;6864.2;
4658;Gabriela Pereira;leandrocavalcanti@example.org;2003-03-31;Gerente;5423.19;
4659;Isabel Monteiro;jferreira@example.org;1999-06-13;Analista;6595.20;
4660;Benício Silva;brunopereira@example.com;2012-03-03;Gerente;6542.45;
4661;Joana Barbosa;ceciliaviana@example.com;2013-06-17;Gerente;6188.24;
4662;Luana da Costa;claricesouza@example.net;2009-01-19;Gerente;9692.8;
4663;Ana Carolina Novaes;oda-costa@example.org;2007-10-09;Diretor;8693.92;
4664;Heitor Correia;matheus75@example.com;2005-03-03;Analista;9343.3;
4665;Diogo Ramos;luiz-miguelcarvalho@example.org;2014-04-29;Analista;9945.66;
4666;Yago Barbosa;camila94@example.com;1994-07-17;Gerente;7192.25;
4667;Theo da Conceição;iancostela@example.org;2021-06-17;Gerente;9305.12;
4668;Luna Pereira;melissagoncalves@example.org;1993-05-20;Diretor;8279.13;
4669;Carolina da Luz;lorenzocardoso@example.com;2011-02-25;Gerente;9213.72;
4670;Murilo da Cunha;cauedias@example.com;2001-07-02;Diretor;8124.60;
4671;Maysa da Rocha;samuelferreira@example.net;2007-07-18;Diretor;8929.22;
4672;Enzo Gabriel Cavalcanti;alicenovaes@example.com;1996-09-27;Analista;5201.24;
4673;Thiago Moreira;arocha@example.com;2013-01-26;Gerente;9021.21;
4674;Benício Fogaça;mariane12@example.org;2020-09-10;Gerente;6927.70;
4675;Joaquim Cardoso;meloalicia@example.net;2010-11-22;Gerente;8736.69;
4676;Gabriela das Neves;oalves@example.net;2014-08-03;Gerente;9579.89;
4677;Luna Azevedo;emanuelcostela@example.com;2001-08-25;Diretor;8055.55;
4678;Isabelly Rezende;eduardopeixoto@example.net;2006-07-05;Diretor;8933.39;
4679;Isabelly Ramos;juliana60@example.net;1992-09-26;Gerente;5297.96;
4680;Antônio Santos;gustavo-henriquepires@example.net;2004-03-04;Analista;7254.63;
4681;Pietra Monteiro;nunesana-vitoria@example.org;2006-11-22;Diretor;5747.9;
4682;Laura Freitas;vmoreira@example.org;2004-09-30;Gerente;8821.14;
4683;Matheus Azevedo;heitorgomes@example.net;2016-04-01;Diretor;7547.70;
4684;Alícia da Cruz;andre56@example.org;2002-11-19;Gerente;8406.79;
4685;Gabrielly Fernandes;cmoraes@example.com;1998-01-16;Gerente;6087.36;
4686;Helena Dias;hcardoso@example.net;2008-08-12;Diretor;8980.41;
4687;Ana Lívia das Neves;olivia15@example.net;2013-11-28;Analista;5824.69;
4688;Maria Sophia da Luz;renan71@example.org;2007-01-12;Analista;8116.57;
4689;Ana Vitória da Mata;da-cruzluiz-gustavo@example.com;2015-01-07;Analista;9108.50;
4690;Davi Lucca Correia;isabelda-cunha@example.org;2014-12-25;Analista;5873.90;
4691;Emanuel Jesus;claricebarros@example.com;1993-11-08;Analista;9298.68;
4692;Isabelly Lopes;maria-julia48@example.org;2001-03-11;Gerente;7122.62;
4693;Thales Santos;cribeiro@example.net;2014-09-20;Diretor;5256.90;
4694;Fernanda Moura;aliciada-paz@example.net;2003-10-31;Diretor;8440.42;
4695;Fernando Cunha;esilveira@example.net;1994-01-29;Gerente;5488.46;
4696;Marcos Vinicius Cunha;qfarias@example.org;1999-08-04;Analista;8604.87;
4697;Enrico Rocha;marcelada-mata@example.com;2017-11-13;Analista;7075.61;
4698;Laís Viana;luiz-gustavo90@example.net;2014-04-29;Analista;5923.46;
4699;Emilly Pereira;fernandesalexandre@example.org;2002-11-06;Analista;7695.41;
4700;Felipe Monteiro;thomassilveira@example.net;2016-02-06;Analista;6267.16;
4701;João Pereira;caua62@example.com;1994-09-24;Gerente;8841.65;
4702;Isaac Peixoto;pfarias@example.net;2002-09-10;Diretor;9131.52;
4703;Natália das Neves;cbarros@example.net;1996-04-12;Gerente;9192.79;
4704;Isabel Pereira;dvieira@example.net;2014-03-23;Diretor;9593.60;
4705;Isaac da Rosa;ynascimento@example.com;2008-04-29;Analista;9244.82;
4706;Pedro Miguel Souza;vitoriafarias@example.org;1995-11-23;Diretor;9062.46;
4707;João Gabriel Novaes;ana-sophia50@example.org;2008-03-17;Diretor;7021.58;
4708;Leonardo da Conceição;maitelopes@example.com;2016-11-20;Diretor;5135.51;
4709;Igor Caldeira;ana-liviada-conceicao@example.net;2002-11-15;Gerente;5503.53;
4710;Otávio Costela;antonio86@example.net;2021-12-18;Diretor;7695.58;
4711;Bryan da Cunha;noah23@example.com;2001-08-03;Diretor;8428.2;
4712;Yasmin Lima;dvieira@example.com;2001-09-18;Gerente;7144.46;
4713;Melissa Viana;caua85@example.org;2021-01-24;Diretor;5233.65;
4714;Joana Lima;leticiaalves@example.org;1997-04-23;Gerente;6996.38;
4715;João Felipe Duarte;mendesjoana@example.com;2008-10-04;Analista;8692.11;
4716;Melissa da Mata;fernando47@example.org;2001-05-16;Analista;8191.83;
4717;Luiz Felipe Teixeira;cecilia98@example.net;1995-07-09;Analista;6136.14;
4718;Júlia Carvalho;maria-alicecunha@example.com;2012-09-23;Diretor;6079.4;
4719;Rebeca Pinto;nunesolivia@example.com;2007-07-17;Gerente;7652.21;
4720;Heitor da Rosa;luiz-henrique84@example.org;2002-01-24;Analista;7839.37;
4721;Diego Lopes;duartebreno@example.com;1993-06-04;Diretor;5481.24;
4722;Gabriela da Paz;ana16@example.net;2008-06-03;Gerente;6673.18;
4723;Ana Lívia Nascimento;heitor05@example.net;2017-01-06;Analista;9653.93;
4724;Caio Dias;lopesarthur@example.org;2014-05-27;Analista;9070.57;
4725;Vitor Hugo Nogueira;maria-fernanda76@example.org;1998-03-12;Diretor;6184.51;
4726;Ana Vitória Nunes;fernandespietro@example.com;2021-04-13;Gerente;8057.75;
4727;Yago Azevedo;ana-sophia63@example.org;2004-09-03;Analista;9786.82;
4728;Rodrigo Cavalcanti;lucasgomes@example.net;2006-08-13;Analista;9731.41;
4729;Mariane Costela;igoraragao@example.com;2009-08-23;Diretor;8176.61;
4730;Lucas Gabriel Correia;vitor-hugolopes@example.com;2003-12-02;Gerente;5681.17;
4731;Ana Clara Alves;ana-luiza10@example.net;1997-06-07;Analista;8447.52;
4732;Danilo Sales;maria-eduarda07@example.net;2000-10-24;Analista;8740.82;
4733;Julia da Cruz;cda-mota@example.org;2009-09-18;Gerente;5538.83;
4734;Luiz Miguel Carvalho;rochapedro-miguel@example.net;2008-11-13;Gerente;8314.88;
4735;Cauã Monteiro;moraesnicole@example.org;2014-03-07;Analista;5262.88;
4736;Sarah Gomes;costaalicia@example.org;2019-11-19;Gerente;6503.22;
4737;Leandro Souza;portomaria-alice@example.net;2008-05-14;Diretor;9592.5;
4738;Maitê Novaes;bruna71@example.net;2004-01-09;Gerente;7492.32;
4739;Enzo Gabriel da Costa;sarahazevedo@example.net;2020-09-01;Diretor;7076.57;
4740;Marina Costa;vitor-gabriel25@example.net;2015-07-22;Diretor;9166.70;
4741;Lorenzo da Cunha;caio23@example.net;2013-04-08;Gerente;6490.69;
4742;Enzo Gabriel Novaes;onovaes@example.net;2006-10-24;Analista;7909.1;
4743;João Pedro Ramos;gferreira@example.net;2002-03-04;Gerente;8796.36;
4744;Luiza Mendes;gabriela69@example.com;2012-06-18;Gerente;5657.25;
4745;André da Costa;aliciapereira@example.net;1999-05-21;Gerente;7923.77;
4746;Davi Ramos;djesus@example.net;2011-06-22;Diretor;7825.60;
4747;Heloísa Ramos;kaiquerezende@example.org;2006-04-03;Analista;7028.43;
4748;Eloah Alves;anamoreira@example.org;2018-08-31;Gerente;8828.89;
4749;Rebeca Nogueira;sophia08@example.org;2015-09-01;Analista;9398.89;
4750;Arthur da Paz;qfreitas@example.net;1997-07-19;Gerente;6098.20;
4751;Clara Martins;carvalhorebeca@example.com;1994-04-21;Diretor;5552.73;
4752;Vitor Nascimento;lopesana-julia@example.com;1994-12-28;Diretor;6755.26;
4753;Luiz Miguel da Paz;vianafelipe@example.net;1992-12-27;Diretor;6367.9;
4754;Ana Júlia Pires;fernandesana-laura@example.org;2014-10-04;Diretor;6671.16;
4755;Júlia Porto;orezende@example.com;2009-10-08;Diretor;8833.47;
4756;Ana Laura Cardoso;sfernandes@example.com;1996-03-01;Gerente;9832.81;
4757;Felipe Rezende;cda-mota@example.org;2001-07-20;Diretor;7531.22;
4758;Alana Novaes;giovannapereira@example.org;2018-11-09;Gerente;5217.45;
4759;Vitor Hugo Dias;fernandesana-sophia@example.com;1999-02-13;Diretor;5531.84;
4760;Isis Barbosa;aliciajesus@example.org;2013-01-22;Analista;9762.9;
4761;Lívia Vieira;elisa13@example.net;2017-08-04;Analista;5343.86;
4762;Mariane Lopes;luiz-henriqueoliveira@example.org;2008-06-09;Analista;9162.71;
4763;Camila da Mota;danielda-mata@example.net;2017-08-21;Diretor;9013.50;
4764;Davi Lucca Aragão;clarada-paz@example.com;2019-04-08;Diretor;9136.67;
4765;Enzo Nascimento;stellabarros@example.com;2001-09-12;Diretor;5828.10;
4766;Natália Oliveira;da-paznina@example.net;2011-12-30;Gerente;5083.74;
4767;Agatha Moreira;lais52@example.org;2021-04-03;Diretor;8167.89;
4768;Lucas Gabriel Moreira;udas-neves@example.com;2017-12-22;Gerente;9127.29;
4769;Luiz Otávio Fernandes;umoreira@example.org;2004-03-24;Diretor;7896.93;
4770;Breno da Cunha;ana-laura45@example.net;2010-03-20;Gerente;6024.61;
4771;Luiz Fernando da Paz;julialopes@example.net;1998-01-28;Gerente;6215.27;
4772;Bruna Lopes;gviana@example.net;2001-04-30;Gerente;5275.89;
4773;Heitor Cardoso;bernardoda-luz@example.net;1997-01-16;Gerente;9911.10;
4774;Cauê Castro;oliviamoura@example.net;2009-08-18;Diretor;6707.61;
4775;Isadora Silva;pintomanuela@example.com;2015-06-17;Gerente;5491.48;
4776;Gustavo Henrique Barbosa;cmonteiro@example.org;2008-10-20;Diretor;7845.41;
4777;Joaquim Rocha;diasvitor@example.org;1997-09-18;Diretor;7893.65;
4778;Yasmin Almeida;davi-luiz10@example.net;1995-04-12;Diretor;7293.68;
4779;Eduarda Correia;brunapereira@example.org;1992-10-04;Gerente;6090.87;
4780;Emilly Caldeira;limastephany@example.net;2016-05-26;Analista;8682.26;
4781;Henrique Ferreira;hda-mata@example.com;1994-10-28;Gerente;6161.77;
4782;Maria Julia Aragão;jcunha@example.org;2011-03-26;Analista;8050.54;
4783;Rafaela Lima;sabrina61@example.org;1994-08-03;Analista;8667.2;
4784;Beatriz Vieira;cardosobenicio@example.com;1999-03-18;Gerente;7888.17;
4785;Lívia da Mata;aliceda-cunha@example.org;2011-06-06;Analista;9577.6;
4786;Kevin Martins;sofia47@example.com;2014-05-04;Gerente;5215.17;
4787;Clarice Melo;crezende@example.net;2013-06-29;Diretor;7117.55;
4788;Ana Carolina Porto;benjamin77@example.com;1994-01-04;Diretor;6574.96;
4789;Maria Eduarda Rodrigues;mariane52@example.org;1994-09-12;Gerente;8227.40;
4790;Amanda Vieira;yasminporto@example.com;2013-12-23;Diretor;5987.52;
4791;Breno Pinto;fariasjoao-gabriel@example.com;1998-07-19;Diretor;7012.2;
